"","empirical"
"3013","ENSG00000141655"
"3014","ENSG00000141664"
"3015","ENSG00000141698"
"3016","ENSG00000141738"
"3017","ENSG00000141744"
"3018","ENSG00000141867"
"3019","ENSG00000141873"
"3020","ENSG00000141905"
"3021","ENSG00000141934"
"3022","ENSG00000141959"
"3023","ENSG00000141971"
"3024","ENSG00000141985"
"3025","ENSG00000142002"
"3026","ENSG00000142065"
"3027","ENSG00000142082"
"3028","ENSG00000142089"
"3029","ENSG00000142149"
"3030","ENSG00000142156"
"3031","ENSG00000142173"
"3032","ENSG00000142186"
"3033","ENSG00000142188"
"3034","ENSG00000142207"
"3035","ENSG00000142227"
"3036","ENSG00000142235"
"3037","ENSG00000142327"
"3038","ENSG00000142347"
"3039","ENSG00000142396"
"3040","ENSG00000142409"
"3041","ENSG00000142453"
"3042","ENSG00000142459"
"3043","ENSG00000142494"
"3044","ENSG00000142512"
"3045","ENSG00000142534"
"3046","ENSG00000142541"
"3047","ENSG00000142544"
"3048","ENSG00000142546"
"3049","ENSG00000142552"
"3050","ENSG00000142583"
"3051","ENSG00000142621"
"3052","ENSG00000142632"
"3053","ENSG00000142655"
"3054","ENSG00000142661"
"3055","ENSG00000142675"
"3056","ENSG00000142676"
"3057","ENSG00000142677"
"3058","ENSG00000142686"
"3059","ENSG00000142694"
"3060","ENSG00000142751"
"3061","ENSG00000142784"
"3062","ENSG00000142794"
"3063","ENSG00000142798"
"3064","ENSG00000142856"
"3065","ENSG00000142920"
"3066","ENSG00000142937"
"3067","ENSG00000142973"
"3068","ENSG00000143033"
"3069","ENSG00000143036"
"3070","ENSG00000143067"
"3071","ENSG00000143079"
"3072","ENSG00000143093"
"3073","ENSG00000143110"
"3074","ENSG00000143147"
"3075","ENSG00000143190"
"3076","ENSG00000143198"
"3077","ENSG00000143224"
"3078","ENSG00000143248"
"3079","ENSG00000143258"
"3080","ENSG00000143297"
"3081","ENSG00000143303"
"3082","ENSG00000143318"
"3083","ENSG00000143341"
"3084","ENSG00000143365"
"3085","ENSG00000143367"
"3086","ENSG00000143375"
"3087","ENSG00000143384"
"3088","ENSG00000143387"
"3089","ENSG00000143393"
"3090","ENSG00000143416"
"3091","ENSG00000143437"
"3092","ENSG00000143442"
"3093","ENSG00000143458"
"3094","ENSG00000143479"
"3095","ENSG00000143486"
"3096","ENSG00000143499"
"3097","ENSG00000143603"
"3098","ENSG00000143614"
"3099","ENSG00000143624"
"3100","ENSG00000143643"
"3101","ENSG00000143674"
"3102","ENSG00000143702"
"3103","ENSG00000143751"
"3104","ENSG00000143772"
"3105","ENSG00000143774"
"3106","ENSG00000143776"
"3107","ENSG00000143786"
"3108","ENSG00000143793"
"3109","ENSG00000143815"
"3110","ENSG00000143816"
"3111","ENSG00000143819"
"3112","ENSG00000143842"
"3113","ENSG00000143850"
"3114","ENSG00000143878"
"3115","ENSG00000143882"
"3116","ENSG00000143889"
"3117","ENSG00000143924"
"3118","ENSG00000143947"
"3119","ENSG00000143951"
"3120","ENSG00000143952"
"3121","ENSG00000143971"
"3122","ENSG00000143994"
"3123","ENSG00000144021"
"3124","ENSG00000144028"
"3125","ENSG00000144029"
"3126","ENSG00000144036"
"3127","ENSG00000144040"
"3128","ENSG00000144061"
"3129","ENSG00000144063"
"3130","ENSG00000144115"
"3131","ENSG00000144152"
"3132","ENSG00000144161"
"3133","ENSG00000144182"
"3134","ENSG00000144199"
"3135","ENSG00000144218"
"3136","ENSG00000144229"
"3137","ENSG00000144233"
"3138","ENSG00000144283"
"3139","ENSG00000144331"
"3140","ENSG00000144357"
"3141","ENSG00000144362"
"3142","ENSG00000144369"
"3143","ENSG00000144395"
"3144","ENSG00000144407"
"3145","ENSG00000144426"
"3146","ENSG00000144451"
"3147","ENSG00000144504"
"3148","ENSG00000144524"
"3149","ENSG00000144559"
"3150","ENSG00000144560"
"3151","ENSG00000144579"
"3152","ENSG00000144589"
"3153","ENSG00000144591"
"3154","ENSG00000144619"
"3155","ENSG00000144645"
"3156","ENSG00000144648"
"3157","ENSG00000144649"
"3158","ENSG00000144659"
"3159","ENSG00000144668"
"3160","ENSG00000144677"
"3161","ENSG00000144711"
"3162","ENSG00000144712"
"3163","ENSG00000144713"
"3164","ENSG00000144724"
"3165","ENSG00000144730"
"3166","ENSG00000144741"
"3167","ENSG00000144747"
"3168","ENSG00000144815"
"3169","ENSG00000144824"
"3170","ENSG00000144837"
"3171","ENSG00000144843"
"3172","ENSG00000144868"
"3173","ENSG00000144891"
"3174","ENSG00000145012"
"3175","ENSG00000145016"
"3176","ENSG00000145041"
"3177","ENSG00000145191"
"3178","ENSG00000145214"
"3179","ENSG00000145241"
"3180","ENSG00000145246"
"3181","ENSG00000145283"
"3182","ENSG00000145284"
"3183","ENSG00000145287"
"3184","ENSG00000145337"
"3185","ENSG00000145348"
"3186","ENSG00000145358"
"3187","ENSG00000145362"
"3188","ENSG00000145375"
"3189","ENSG00000145391"
"3190","ENSG00000145414"
"3191","ENSG00000145416"
"3192","ENSG00000145423"
"3193","ENSG00000145425"
"3194","ENSG00000145431"
"3195","ENSG00000145439"
"3196","ENSG00000145451"
"3197","ENSG00000145476"
"3198","ENSG00000145495"
"3199","ENSG00000145592"
"3200","ENSG00000145623"
"3201","ENSG00000145632"
"3202","ENSG00000145685"
"3203","ENSG00000145703"
"3204","ENSG00000145715"
"3205","ENSG00000145723"
"3206","ENSG00000145725"
"3207","ENSG00000145730"
"3208","ENSG00000145734"
"3209","ENSG00000145736"
"3210","ENSG00000145743"
"3211","ENSG00000145777"
"3212","ENSG00000145779"
"3213","ENSG00000145780"
"3214","ENSG00000145782"
"3215","ENSG00000145794"
"3216","ENSG00000145824"
"3217","ENSG00000145833"
"3218","ENSG00000145860"
"3219","ENSG00000145861"
"3220","ENSG00000145864"
"3221","ENSG00000145868"
"3222","ENSG00000145882"
"3223","ENSG00000145901"
"3224","ENSG00000145919"
"3225","ENSG00000145934"
"3226","ENSG00000145945"
"3227","ENSG00000146038"
"3228","ENSG00000146063"
"3229","ENSG00000146072"
"3230","ENSG00000146083"
"3231","ENSG00000146085"
"3232","ENSG00000146090"
"3233","ENSG00000146094"
"3234","ENSG00000146112"
"3235","ENSG00000146151"
"3236","ENSG00000146205"
"3237","ENSG00000146221"
"3238","ENSG00000146233"
"3239","ENSG00000146242"
"3240","ENSG00000146243"
"3241","ENSG00000146247"
"3242","ENSG00000146263"
"3243","ENSG00000146282"
"3244","ENSG00000146285"
"3245","ENSG00000146350"
"3246","ENSG00000146409"
"3247","ENSG00000146411"
"3248","ENSG00000146426"
"3249","ENSG00000146453"
"3250","ENSG00000146457"
"3251","ENSG00000146521"
"3252","ENSG00000146530"
"3253","ENSG00000146555"
"3254","ENSG00000146576"
"3255","ENSG00000146700"
"3256","ENSG00000146707"
"3257","ENSG00000146776"
"3258","ENSG00000146802"
"3259","ENSG00000146826"
"3260","ENSG00000146828"
"3261","ENSG00000146833"
"3262","ENSG00000146856"
"3263","ENSG00000146858"
"3264","ENSG00000146859"
"3265","ENSG00000146904"
"3266","ENSG00000146909"
"3267","ENSG00000146938"
"3268","ENSG00000147003"
"3269","ENSG00000147010"
"3270","ENSG00000147027"
"3271","ENSG00000147050"
"3272","ENSG00000147065"
"3273","ENSG00000147100"
"3274","ENSG00000147118"
"3275","ENSG00000147130"
"3276","ENSG00000147133"
"3277","ENSG00000147138"
"3278","ENSG00000147144"
"3279","ENSG00000147145"
"3280","ENSG00000147180"
"3281","ENSG00000147202"
"3282","ENSG00000147255"
"3283","ENSG00000147274"
"3284","ENSG00000147316"
"3285","ENSG00000147364"
"3286","ENSG00000147383"
"3287","ENSG00000147403"
"3288","ENSG00000147408"
"3289","ENSG00000147416"
"3290","ENSG00000147421"
"3291","ENSG00000147443"
"3292","ENSG00000147457"
"3293","ENSG00000147459"
"3294","ENSG00000147465"
"3295","ENSG00000147601"
"3296","ENSG00000147604"
"3297","ENSG00000147606"
"3298","ENSG00000147642"
"3299","ENSG00000147650"
"3300","ENSG00000147697"
"3301","ENSG00000147789"
"3302","ENSG00000147813"
"3303","ENSG00000147852"
"3304","ENSG00000147853"
"3305","ENSG00000147862"
"3306","ENSG00000147883"
"3307","ENSG00000147912"
"3308","ENSG00000147996"
"3309","ENSG00000148053"
"3310","ENSG00000148057"
"3311","ENSG00000148090"
"3312","ENSG00000148120"
"3313","ENSG00000148123"
"3314","ENSG00000148143"
"3315","ENSG00000148158"
"3316","ENSG00000148175"
"3317","ENSG00000148187"
"3318","ENSG00000148200"
"3319","ENSG00000148204"
"3320","ENSG00000148218"
"3321","ENSG00000148288"
"3322","ENSG00000148296"
"3323","ENSG00000148297"
"3324","ENSG00000148300"
"3325","ENSG00000148303"
"3326","ENSG00000148308"
"3327","ENSG00000148331"
"3328","ENSG00000148334"
"3329","ENSG00000148337"
"3330","ENSG00000148344"
"3331","ENSG00000148356"
"3332","ENSG00000148362"
"3333","ENSG00000148400"
"3334","ENSG00000148411"
"3335","ENSG00000148426"
"3336","ENSG00000148429"
"3337","ENSG00000148468"
"3338","ENSG00000148481"
"3339","ENSG00000148484"
"3340","ENSG00000148498"
"3341","ENSG00000148513"
"3342","ENSG00000148600"
"3343","ENSG00000148634"
"3344","ENSG00000148660"
"3345","ENSG00000148671"
"3346","ENSG00000148688"
"3347","ENSG00000148719"
"3348","ENSG00000148730"
"3349","ENSG00000148735"
"3350","ENSG00000148803"
"3351","ENSG00000148814"
"3352","ENSG00000148824"
"3353","ENSG00000148832"
"3354","ENSG00000148835"
"3355","ENSG00000148840"
"3356","ENSG00000148842"
"3357","ENSG00000148843"
"3358","ENSG00000148935"
"3359","ENSG00000148948"
"3360","ENSG00000149016"
"3361","ENSG00000149050"
"3362","ENSG00000149089"
"3363","ENSG00000149091"
"3364","ENSG00000149115"
"3365","ENSG00000149150"
"3366","ENSG00000149182"
"3367","ENSG00000149187"
"3368","ENSG00000149196"
"3369","ENSG00000149201"
"3370","ENSG00000149212"
"3371","ENSG00000149218"
"3372","ENSG00000149273"
"3373","ENSG00000149292"
"3374","ENSG00000149300"
"3375","ENSG00000149308"
"3376","ENSG00000149357"
"3377","ENSG00000149483"
"3378","ENSG00000149485"
"3379","ENSG00000149489"
"3380","ENSG00000149531"
"3381","ENSG00000149534"
"3382","ENSG00000149541"
"3383","ENSG00000149573"
"3384","ENSG00000149599"
"3385","ENSG00000149633"
"3386","ENSG00000149646"
"3387","ENSG00000149716"
"3388","ENSG00000149743"
"3389","ENSG00000149761"
"3390","ENSG00000149781"
"3391","ENSG00000149798"
"3392","ENSG00000149806"
"3393","ENSG00000149809"
"3394","ENSG00000149922"
"3395","ENSG00000149927"
"3396","ENSG00000149930"
"3397","ENSG00000149968"
"3398","ENSG00000150076"
"3399","ENSG00000150281"
"3400","ENSG00000150316"
"3401","ENSG00000150401"
"3402","ENSG00000150433"
"3403","ENSG00000150455"
"3404","ENSG00000150477"
"3405","ENSG00000150540"
"3406","ENSG00000150556"
"3407","ENSG00000150625"
"3408","ENSG00000150636"
"3409","ENSG00000150637"
"3410","ENSG00000150672"
"3411","ENSG00000150681"
"3412","ENSG00000150687"
"3413","ENSG00000150712"
"3414","ENSG00000150760"
"3415","ENSG00000150764"
"3416","ENSG00000150768"
"3417","ENSG00000150787"
"3418","ENSG00000150867"
"3419","ENSG00000150967"
"3420","ENSG00000150977"
"3421","ENSG00000150990"
"3422","ENSG00000150991"
"3423","ENSG00000150995"
"3424","ENSG00000151065"
"3425","ENSG00000151090"
"3426","ENSG00000151136"
"3427","ENSG00000151148"
"3428","ENSG00000151164"
"3429","ENSG00000151208"
"3430","ENSG00000151229"
"3431","ENSG00000151240"
"3432","ENSG00000151304"
"3433","ENSG00000151332"
"3434","ENSG00000151353"
"3435","ENSG00000151365"
"3436","ENSG00000151388"
"3437","ENSG00000151414"
"3438","ENSG00000151445"
"3439","ENSG00000151461"
"3440","ENSG00000151466"
"3441","ENSG00000151474"
"3442","ENSG00000151500"
"3443","ENSG00000151532"
"3444","ENSG00000151575"
"3445","ENSG00000151612"
"3446","ENSG00000151617"
"3447","ENSG00000151632"
"3448","ENSG00000151640"
"3449","ENSG00000151657"
"3450","ENSG00000151692"
"3451","ENSG00000151693"
"3452","ENSG00000151715"
"3453","ENSG00000151718"
"3454","ENSG00000151729"
"3455","ENSG00000151746"
"3456","ENSG00000151773"
"3457","ENSG00000151849"
"3458","ENSG00000151876"
"3459","ENSG00000151883"
"3460","ENSG00000151892"
"3461","ENSG00000151893"
"3462","ENSG00000151929"
"3463","ENSG00000151967"
"3464","ENSG00000152076"
"3465","ENSG00000152082"
"3466","ENSG00000152102"
"3467","ENSG00000152104"
"3468","ENSG00000152128"
"3469","ENSG00000152133"
"3470","ENSG00000152137"
"3471","ENSG00000152207"
"3472","ENSG00000152223"
"3473","ENSG00000152229"
"3474","ENSG00000152242"
"3475","ENSG00000152256"
"3476","ENSG00000152348"
"3477","ENSG00000152359"
"3478","ENSG00000152377"
"3479","ENSG00000152402"
"3480","ENSG00000152404"
"3481","ENSG00000152409"
"3482","ENSG00000152439"
"3483","ENSG00000152443"
"3484","ENSG00000152454"
"3485","ENSG00000152475"
"3486","ENSG00000152484"
"3487","ENSG00000152520"
"3488","ENSG00000152556"
"3489","ENSG00000152578"
"3490","ENSG00000152582"
"3491","ENSG00000152601"
"3492","ENSG00000152642"
"3493","ENSG00000152672"
"3494","ENSG00000152684"
"3495","ENSG00000152689"
"3496","ENSG00000152749"
"3497","ENSG00000152767"
"3498","ENSG00000152804"
"3499","ENSG00000152818"
"3500","ENSG00000152926"
"3501","ENSG00000152931"
"3502","ENSG00000152953"
"3503","ENSG00000152990"
"3504","ENSG00000153048"
"3505","ENSG00000153064"
"3506","ENSG00000153094"
"3507","ENSG00000153107"
"3508","ENSG00000153113"
"3509","ENSG00000153234"
"3510","ENSG00000153237"
"3511","ENSG00000153283"
"3512","ENSG00000153292"
"3513","ENSG00000153317"
"3514","ENSG00000153339"
"3515","ENSG00000153391"
"3516","ENSG00000153404"
"3517","ENSG00000153443"
"3518","ENSG00000153446"
"3519","ENSG00000153551"
"3520","ENSG00000153558"
"3521","ENSG00000153560"
"3522","ENSG00000153563"
"3523","ENSG00000153574"
"3524","ENSG00000153707"
"3525","ENSG00000153721"
"3526","ENSG00000153786"
"3527","ENSG00000153790"
"3528","ENSG00000153815"
"3529","ENSG00000153820"
"3530","ENSG00000153822"
"3531","ENSG00000153885"
"3532","ENSG00000153896"
"3533","ENSG00000153898"
"3534","ENSG00000153922"
"3535","ENSG00000153933"
"3536","ENSG00000154079"
"3537","ENSG00000154080"
"3538","ENSG00000154099"
"3539","ENSG00000154114"
"3540","ENSG00000154122"
"3541","ENSG00000154124"
"3542","ENSG00000154127"
"3543","ENSG00000154146"
"3544","ENSG00000154153"
"3545","ENSG00000154162"
"3546","ENSG00000154198"
"3547","ENSG00000154217"
"3548","ENSG00000154222"
"3549","ENSG00000154274"
"3550","ENSG00000154277"
"3551","ENSG00000154309"
"3552","ENSG00000154328"
"3553","ENSG00000154447"
"3554","ENSG00000154493"
"3555","ENSG00000154511"
"3556","ENSG00000154537"
"3557","ENSG00000154545"
"3558","ENSG00000154548"
"3559","ENSG00000154553"
"3560","ENSG00000154556"
"3561","ENSG00000154589"
"3562","ENSG00000154640"
"3563","ENSG00000154710"
"3564","ENSG00000154727"
"3565","ENSG00000154743"
"3566","ENSG00000154781"
"3567","ENSG00000154783"
"3568","ENSG00000154845"
"3569","ENSG00000154864"
"3570","ENSG00000154889"
"3571","ENSG00000154914"
"3572","ENSG00000154917"
"3573","ENSG00000154928"
"3574","ENSG00000154930"
"3575","ENSG00000154945"
"3576","ENSG00000154957"
"3577","ENSG00000155011"
"3578","ENSG00000155085"
"3579","ENSG00000155090"
"3580","ENSG00000155093"
"3581","ENSG00000155100"
"3582","ENSG00000155158"
"3583","ENSG00000155254"
"3584","ENSG00000155313"
"3585","ENSG00000155363"
"3586","ENSG00000155463"
"3587","ENSG00000155508"
"3588","ENSG00000155530"
"3589","ENSG00000155542"
"3590","ENSG00000155545"
"3591","ENSG00000155621"
"3592","ENSG00000155636"
"3593","ENSG00000155640"
"3594","ENSG00000155659"
"3595","ENSG00000155666"
"3596","ENSG00000155729"
"3597","ENSG00000155744"
"3598","ENSG00000155755"
"3599","ENSG00000155760"
"3600","ENSG00000155792"
"3601","ENSG00000155849"
"3602","ENSG00000155850"
"3603","ENSG00000155858"
"3604","ENSG00000155876"
"3605","ENSG00000155926"
"3606","ENSG00000155966"
"3607","ENSG00000155975"
"3608","ENSG00000155980"
"3609","ENSG00000156049"
"3610","ENSG00000156050"
"3611","ENSG00000156103"
"3612","ENSG00000156113"
"3613","ENSG00000156162"
"3614","ENSG00000156218"
"3615","ENSG00000156239"
"3616","ENSG00000156256"
"3617","ENSG00000156265"
"3618","ENSG00000156273"
"3619","ENSG00000156284"
"3620","ENSG00000156299"
"3621","ENSG00000156304"
"3622","ENSG00000156345"
"3623","ENSG00000156374"
"3624","ENSG00000156381"
"3625","ENSG00000156413"
"3626","ENSG00000156427"
"3627","ENSG00000156463"
"3628","ENSG00000156466"
"3629","ENSG00000156482"
"3630","ENSG00000156500"
"3631","ENSG00000156502"
"3632","ENSG00000156504"
"3633","ENSG00000156508"
"3634","ENSG00000156521"
"3635","ENSG00000156671"
"3636","ENSG00000156738"
"3637","ENSG00000156804"
"3638","ENSG00000156853"
"3639","ENSG00000156858"
"3640","ENSG00000156860"
"3641","ENSG00000156875"
"3642","ENSG00000156931"
"3643","ENSG00000156958"
"3644","ENSG00000156983"
"3645","ENSG00000156990"
"3646","ENSG00000157036"
"3647","ENSG00000157045"
"3648","ENSG00000157077"
"3649","ENSG00000157103"
"3650","ENSG00000157106"
"3651","ENSG00000157107"
"3652","ENSG00000157191"
"3653","ENSG00000157214"
"3654","ENSG00000157216"
"3655","ENSG00000157227"
"3656","ENSG00000157326"
"3657","ENSG00000157349"
"3658","ENSG00000157350"
"3659","ENSG00000157353"
"3660","ENSG00000157368"
"3661","ENSG00000157379"
"3662","ENSG00000157388"
"3663","ENSG00000157399"
"3664","ENSG00000157423"
"3665","ENSG00000157426"
"3666","ENSG00000157429"
"3667","ENSG00000157450"
"3668","ENSG00000157483"
"3669","ENSG00000157502"
"3670","ENSG00000157538"
"3671","ENSG00000157540"
"3672","ENSG00000157551"
"3673","ENSG00000157570"
"3674","ENSG00000157637"
"3675","ENSG00000157654"
"3676","ENSG00000157657"
"3677","ENSG00000157680"
"3678","ENSG00000157703"
"3679","ENSG00000157734"
"3680","ENSG00000157741"
"3681","ENSG00000157764"
"3682","ENSG00000157765"
"3683","ENSG00000157800"
"3684","ENSG00000157833"
"3685","ENSG00000157837"
"3686","ENSG00000157869"
"3687","ENSG00000157881"
"3688","ENSG00000157895"
"3689","ENSG00000157933"
"3690","ENSG00000157954"
"3691","ENSG00000157978"
"3692","ENSG00000157985"
"3693","ENSG00000158008"
"3694","ENSG00000158014"
"3695","ENSG00000158023"
"3696","ENSG00000158050"
"3697","ENSG00000158079"
"3698","ENSG00000158092"
"3699","ENSG00000158106"
"3700","ENSG00000158109"
"3701","ENSG00000158113"
"3702","ENSG00000158122"
"3703","ENSG00000158125"
"3704","ENSG00000158156"
"3705","ENSG00000158186"
"3706","ENSG00000158195"
"3707","ENSG00000158234"
"3708","ENSG00000158246"
"3709","ENSG00000158270"
"3710","ENSG00000158292"
"3711","ENSG00000158321"
"3712","ENSG00000158411"
"3713","ENSG00000158427"
"3714","ENSG00000158473"
"3715","ENSG00000158481"
"3716","ENSG00000158528"
"3717","ENSG00000158545"
"3718","ENSG00000158560"
"3719","ENSG00000158636"
"3720","ENSG00000158669"
"3721","ENSG00000158683"
"3722","ENSG00000158691"
"3723","ENSG00000158711"
"3724","ENSG00000158715"
"3725","ENSG00000158716"
"3726","ENSG00000158747"
"3727","ENSG00000158773"
"3728","ENSG00000158792"
"3729","ENSG00000158793"
"3730","ENSG00000158825"
"3731","ENSG00000158828"
"3732","ENSG00000158856"
"3733","ENSG00000158859"
"3734","ENSG00000158941"
"3735","ENSG00000158987"
"3736","ENSG00000159069"
"3737","ENSG00000159082"
"3738","ENSG00000159111"
"3739","ENSG00000159140"
"3740","ENSG00000159164"
"3741","ENSG00000159173"
"3742","ENSG00000159200"
"3743","ENSG00000159208"
"3744","ENSG00000159214"
"3745","ENSG00000159216"
"3746","ENSG00000159239"
"3747","ENSG00000159247"
"3748","ENSG00000159256"
"3749","ENSG00000159307"
"3750","ENSG00000159322"
"3751","ENSG00000159335"
"3752","ENSG00000159388"
"3753","ENSG00000159423"
"3754","ENSG00000159445"
"3755","ENSG00000159459"
"3756","ENSG00000159593"
"3757","ENSG00000159618"
"3758","ENSG00000159640"
"3759","ENSG00000159658"
"3760","ENSG00000159685"
"3761","ENSG00000159692"
"3762","ENSG00000159713"
"3763","ENSG00000159720"
"3764","ENSG00000159753"
"3765","ENSG00000159792"
"3766","ENSG00000159842"
"3767","ENSG00000159860"
"3768","ENSG00000159871"
"3769","ENSG00000159882"
"3770","ENSG00000159884"
"3771","ENSG00000159885"
"3772","ENSG00000159905"
"3773","ENSG00000159917"
"3774","ENSG00000159921"
"3775","ENSG00000159958"
"3776","ENSG00000160013"
"3777","ENSG00000160014"
"3778","ENSG00000160050"
"3779","ENSG00000160051"
"3780","ENSG00000160058"
"3781","ENSG00000160087"
"3782","ENSG00000160094"
"3783","ENSG00000160097"
"3784","ENSG00000160117"
"3785","ENSG00000160172"
"3786","ENSG00000160185"
"3787","ENSG00000160193"
"3788","ENSG00000160200"
"3789","ENSG00000160209"
"3790","ENSG00000160214"
"3791","ENSG00000160218"
"3792","ENSG00000160221"
"3793","ENSG00000160223"
"3794","ENSG00000160233"
"3795","ENSG00000160256"
"3796","ENSG00000160284"
"3797","ENSG00000160285"
"3798","ENSG00000160294"
"3799","ENSG00000160298"
"3800","ENSG00000160299"
"3801","ENSG00000160307"
"3802","ENSG00000160310"
"3803","ENSG00000160321"
"3804","ENSG00000160326"
"3805","ENSG00000160339"
"3806","ENSG00000160392"
"3807","ENSG00000160401"
"3808","ENSG00000160410"
"3809","ENSG00000160439"
"3810","ENSG00000160445"
"3811","ENSG00000160460"
"3812","ENSG00000160469"
"3813","ENSG00000160551"
